full_name,first_name,second_name,abbreviated_name,locations,location_number,file_name,loc_union
Streptomyces coelicolor A3(2),Streptomyces,coelicolor,Streptomyces coelicolor,soil;sediment;orchard;forest;mine;sea;compost;rhizosphere;landfill;lake;gut;biofilm;mud;ocean;fruit;field;desert;garden;channel;wetland;cabbage;cave;rock;air;food;water;pond;flat;dust;permafrost,30,100226.1.txt,data_organism_reactions/Equal_Stoichiometric_matrices/100226.1.npy
Nocardioides sp. JS614,Nocardioides,sp.,Nocardioides sp.,water;rhizosphere;field;permafrost;sediment;soil;river;aquifer;plateau;sewage,10,196162.12.txt,data_organism_reactions/Equal_Stoichiometric_matrices/196162.12.npy
Streptococcus pyogenes M1 GAS,Streptococcus,pyogenes,Streptococcus pyogenes,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,160490.1.txt,data_organism_reactions/Equal_Stoichiometric_matrices/160490.1.npy
Actinomyces urogenitalis DSM 15434,Actinomyces,urogenitalis,Actinomyces urogenitalis,mouth;air;sediment;dairy;aquifer;biofilm,6,525246.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/525246.3.npy
Vibrio sp. Ex25,Vibrio,sp.,Vibrio sp.,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18,150340.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/150340.3.npy
Helicobacter pylori SouthAfrica7,Helicobacter,pylori,Helicobacter pylori,chicken;feces;sediment;chemocline,4,907239.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/907239.3.npy
Mycobacterium tuberculosis CDC1551,Mycobacterium,tuberculosis,Mycobacterium tuberculosis,soil;water;blood;lake;biofilm;river;wash;lymph;sludge;sediment;bone;hospital;rock;air;mine;stream;permafrost;wetland,18,83331.1.txt,data_organism_reactions/Equal_Stoichiometric_matrices/83331.1.npy
Erwinia pyrifoliae DSM 12163,Erwinia,pyrifoliae,Erwinia pyrifoliae,surface;cabbage;rhizosphere;sand;permafrost;gut,6,644651.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/644651.3.npy
Streptomyces ghanaensis ATCC 14672,Streptomyces,ghanaensis,Streptomyces ghanaensis,soil;sediment;orchard;forest;mine;sea;compost;rhizosphere;landfill;lake;gut;biofilm;mud;ocean;fruit;field;desert;garden;channel;wetland;cabbage;cave;rock;air;food;water;pond;flat;dust;permafrost,30,566461.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/566461.4.npy
Vibrio cholerae B33,Vibrio,cholerae,Vibrio cholerae,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18,417400.10.txt,data_organism_reactions/Equal_Stoichiometric_matrices/417400.10.npy
Burkholderia pseudomallei 1106a,Burkholderia,pseudomallei,Burkholderia pseudomallei,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25,357348.6.txt,data_organism_reactions/Equal_Stoichiometric_matrices/357348.6.npy
Anaerostipes caccae DSM 14662,Anaerostipes,caccae,Anaerostipes caccae,feces;faeces,2,411490.6.txt,data_organism_reactions/Equal_Stoichiometric_matrices/411490.6.npy
Escherichia coli MS 196-1,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,749548.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/749548.3.npy
Burkholderia pseudomallei S13,Burkholderia,pseudomallei,Burkholderia pseudomallei,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25,320374.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/320374.4.npy
Burkholderia pseudomallei S13,Burkholderia,pseudomallei,Burkholderia pseudomallei,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25,320374.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/320374.3.npy
Salmonella enterica subsp. enterica serovar Newport str. SL317,Salmonella,enterica,Salmonella enterica,rhizosphere,1,454168.5.txt,data_organism_reactions/Equal_Stoichiometric_matrices/454168.5.npy
Fusobacterium periodonticum ATCC 33693,Fusobacterium,periodonticum,Fusobacterium periodonticum,mouth;blood;air;sediment;volcano,5,546275.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/546275.3.npy
Escherichia coli MS 78-1,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,749532.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/749532.3.npy
Lactobacillus reuteri CF48-3A,Lactobacillus,reuteri,Lactobacillus reuteri,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25,525341.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/525341.3.npy
Brevibacillus brevis NBRC 100599,Brevibacillus,brevis,Brevibacillus brevis,soil;spring;milk;compost;gut;field;sea;sediment;wetland;waste,10,358681.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/358681.3.npy
Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,Salmonella,enterica,Salmonella enterica,rhizosphere,1,216597.6.txt,data_organism_reactions/Equal_Stoichiometric_matrices/216597.6.npy
Agrobacterium tumefaciens str. C58,Agrobacterium,tumefaciens,Agrobacterium tumefaciens,soil;rhizosphere;air;field;water;sandstone;forest;sewage;waste;wetland,10,176299.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/176299.3.npy
Corynebacterium matruchotii ATCC 33806,Corynebacterium,matruchotii,Corynebacterium matruchotii,foam;urine;sewage;blood;surface;river;compost;feces;air;landfill;biofilm;bile;sea;sediment;soil,15,566549.5.txt,data_organism_reactions/Equal_Stoichiometric_matrices/566549.5.npy
Exiguobacterium sibiricum 255-15,Exiguobacterium,sibiricum,Exiguobacterium sibiricum,permafrost;soil;sea;water;grassland;clay;cave;field;river;estuary;air;textile;sediment;wetland,14,262543.8.txt,data_organism_reactions/Equal_Stoichiometric_matrices/262543.8.npy
Rhodopseudomonas palustris BisB5,Rhodopseudomonas,palustris,Rhodopseudomonas palustris,biofilm;waste;soil;lake;air;sludge;water,7,316057.6.txt,data_organism_reactions/Equal_Stoichiometric_matrices/316057.6.npy
Staphylococcus aureus subsp. aureus MW2,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,196620.1.txt,data_organism_reactions/Equal_Stoichiometric_matrices/196620.1.npy
Staphylococcus aureus subsp. aureus MW2,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,196620.5.txt,data_organism_reactions/Equal_Stoichiometric_matrices/196620.5.npy
Yersinia frederiksenii ATCC 33641,Yersinia,frederiksenii,Yersinia frederiksenii,surface;river;soil;faeces;sludge,5,349966.5.txt,data_organism_reactions/Equal_Stoichiometric_matrices/349966.5.npy
Yersinia frederiksenii ATCC 33641,Yersinia,frederiksenii,Yersinia frederiksenii,surface;river;soil;faeces;sludge,5,349966.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/349966.3.npy
Helicobacter pylori Lithuania75,Helicobacter,pylori,Helicobacter pylori,chicken;feces;sediment;chemocline,4,907237.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/907237.3.npy
Mycobacterium tuberculosis T46,Mycobacterium,tuberculosis,Mycobacterium tuberculosis,soil;water;blood;lake;biofilm;river;wash;lymph;sludge;sediment;bone;hospital;rock;air;mine;stream;permafrost;wetland,18,611302.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/611302.3.npy
Burkholderia sp. 383,Burkholderia,sp.,Burkholderia sp.,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25,269483.5.txt,data_organism_reactions/Equal_Stoichiometric_matrices/269483.5.npy
Burkholderia cepacia R18194,Burkholderia,cepacia,Burkholderia cepacia,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25,269483.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/269483.3.npy
Synechococcus sp. RS9917,Synechococcus,sp.,Synechococcus sp.,surface;waste;water;spring,4,221360.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/221360.4.npy
Synechococcus sp. RS9917,Synechococcus,sp.,Synechococcus sp.,surface;waste;water;spring,4,221360.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/221360.3.npy
Neisseria polysaccharea ATCC 43768,Neisseria,polysaccharea,Neisseria polysaccharea,water;biofilm;air;mouth,4,546267.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/546267.4.npy
delta proteobacterium NaphS2,delta,proteobacterium,delta proteobacterium,sediment;aquifer;harbor;surface;spring;mine;trench;gut;soil;sludge;biofilm;waste;canyon;marsh;flat;lake;ridge;basin;water;river;sea;mucus;ocean;tundra;pond;cave;volcano;silage;bog;rhizosphere;pasture;seamount;wood,33,88274.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/88274.4.npy
Clostridium butyricum 5521,Clostridium,butyricum,Clostridium butyricum,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30,447214.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/447214.4.npy
Deinococcus geothermalis DSM 11300,Deinococcus,geothermalis,Deinococcus geothermalis,soil;dust;hole;water;waste;sand;air;biofilm;stream;pond,10,319795.16.txt,data_organism_reactions/Equal_Stoichiometric_matrices/319795.16.npy
Deinococcus deserti VCD115,Deinococcus,deserti,Deinococcus deserti,soil;dust;hole;water;waste;sand;air;biofilm;stream;pond,10,546414.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/546414.3.npy
Acinetobacter radioresistens SK82,Acinetobacter,radioresistens,Acinetobacter radioresistens,soil;mucus;lake;sediment;surface;gut;river;sludge;rhizosphere;field;sea;waste;volcano;ocean;water;wetland;air;biofilm;mine;mouth;aquifer;milk;beer;sewage;elevation;harbor;stream;blood,28,596318.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/596318.3.npy
Sphingobacterium spiritivorum ATCC 33861,Sphingobacterium,spiritivorum,Sphingobacterium spiritivorum,rhizosphere;soil;compost;sludge;dairy;sediment;gut;sugar;cave,9,525373.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/525373.3.npy
Polaromonas naphthalenivorans CJ2,Polaromonas,naphthalenivorans,Polaromonas naphthalenivorans,lake;water;permafrost;field;soil;rivulet,6,365044.20.txt,data_organism_reactions/Equal_Stoichiometric_matrices/365044.20.npy
Alicyclobacillus acidocaldarius LAA1,Alicyclobacillus,acidocaldarius,Alicyclobacillus acidocaldarius,soil;spring;mine,3,543302.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/543302.3.npy
Peptoniphilus lacrimalis 315-B,Peptoniphilus,lacrimalis,Peptoniphilus lacrimalis,pus;blood,2,596330.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/596330.3.npy
Escherichia coli KO11,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,595495.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/595495.4.npy
Brucella sp. BO2,Brucella,sp.,Brucella sp.,sludge;soil,2,693750.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/693750.3.npy
Brucella sp. BO2,Brucella,sp.,Brucella sp.,sludge;soil,2,693750.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/693750.4.npy
Shigella sonnei 53G,Shigella,sonnei,Shigella sonnei,gut;soil;river;reservoir;marsh,5,216599.1.txt,data_organism_reactions/Equal_Stoichiometric_matrices/216599.1.npy
Burkholderia phytofirmans PsJN,Burkholderia,phytofirmans,Burkholderia phytofirmans,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25,398527.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/398527.4.npy
Mycoplasma leachii PG50,Mycoplasma,leachii,Mycoplasma leachii,blood;gut;surface;mouth,4,880447.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/880447.3.npy
Ehrlichia chaffeensis str. Arkansas,Ehrlichia,chaffeensis,Ehrlichia chaffeensis,blood,1,205920.11.txt,data_organism_reactions/Equal_Stoichiometric_matrices/205920.11.npy
"Enterococcus faecium 1,230,933",Enterococcus,faecium,Enterococcus faecium,cheese;gut;feces;water;sausage;meat;milk;yogurt;blood;biofilm;sea;air;river;sludge;fruit;soil;marsh;chicken;bacon;sediment;silage,21,565656.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/565656.3.npy
Yersinia pestis Nepal516 [WGS],Yersinia,pestis,Yersinia pestis,surface;river;soil;faeces;sludge,5,377628.11.txt,data_organism_reactions/Equal_Stoichiometric_matrices/377628.11.npy
Yersinia pestis Nepal516,Yersinia,pestis,Yersinia pestis,surface;river;soil;faeces;sludge,5,377628.10.txt,data_organism_reactions/Equal_Stoichiometric_matrices/377628.10.npy
Streptococcus thermophilus CNRZ1066,Streptococcus,thermophilus,Streptococcus thermophilus,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,299768.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/299768.3.npy
Streptococcus thermophilus CNRZ1066,Streptococcus,thermophilus,Streptococcus thermophilus,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,299768.6.txt,data_organism_reactions/Equal_Stoichiometric_matrices/299768.6.npy
Vibrio cholerae MJ-1236,Vibrio,cholerae,Vibrio cholerae,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18,593588.5.txt,data_organism_reactions/Equal_Stoichiometric_matrices/593588.5.npy
Sorangium cellulosum So ce 56,Sorangium,cellulosum,Sorangium cellulosum,soil,1,448385.11.txt,data_organism_reactions/Equal_Stoichiometric_matrices/448385.11.npy
Enterococcus faecium C68,Enterococcus,faecium,Enterococcus faecium,cheese;gut;feces;water;sausage;meat;milk;yogurt;blood;biofilm;sea;air;river;sludge;fruit;soil;marsh;chicken;bacon;sediment;silage,21,565664.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/565664.3.npy
Rhodococcus erythropolis PR4,Rhodococcus,erythropolis,Rhodococcus erythropolis,soil;sludge;compost;field;air;sea;wetland;mountain;forest;gut;river;sediment;permafrost;beer;mucus;mine;rhizosphere;aquifer;biofilter;rock;ocean,21,234621.6.txt,data_organism_reactions/Equal_Stoichiometric_matrices/234621.6.npy
Rhodopseudomonas palustris BisA53,Rhodopseudomonas,palustris,Rhodopseudomonas palustris,biofilm;waste;soil;lake;air;sludge;water,7,316055.14.txt,data_organism_reactions/Equal_Stoichiometric_matrices/316055.14.npy
Rhodococcus opacus B4,Rhodococcus,opacus,Rhodococcus opacus,soil;sludge;compost;field;air;sea;wetland;mountain;forest;gut;river;sediment;permafrost;beer;mucus;mine;rhizosphere;aquifer;biofilter;rock;ocean,21,632772.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/632772.3.npy
Campylobacter coli RM2228,Campylobacter,coli,Campylobacter coli,faeces;blood;spring;river;sea,5,306254.1.txt,data_organism_reactions/Equal_Stoichiometric_matrices/306254.1.npy
Campylobacter coli RM2228,Campylobacter,coli,Campylobacter coli,faeces;blood;spring;river;sea,5,306254.7.txt,data_organism_reactions/Equal_Stoichiometric_matrices/306254.7.npy
Bacteroides caccae ATCC 43185,Bacteroides,caccae,Bacteroides caccae,faeces;feces;leachate;waste;soil;sludge;bioreactor;cave,8,411901.7.txt,data_organism_reactions/Equal_Stoichiometric_matrices/411901.7.npy
Streptococcus pneumoniae TIGR4,Streptococcus,pneumoniae,Streptococcus pneumoniae,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,170187.1.txt,data_organism_reactions/Equal_Stoichiometric_matrices/170187.1.npy
Enterococcus faecalis OG1RF,Enterococcus,faecalis,Enterococcus faecalis,cheese;gut;feces;water;sausage;meat;milk;yogurt;blood;biofilm;sea;air;river;sludge;fruit;soil;marsh;chicken;bacon;sediment;silage,21,474186.5.txt,data_organism_reactions/Equal_Stoichiometric_matrices/474186.5.npy
Actinobacillus pleuropneumoniae serovar 3 str. JL03,Actinobacillus,pleuropneumoniae,Actinobacillus pleuropneumoniae,blood,1,434271.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/434271.4.npy
Escherichia coli O157:H7 str. EC4024,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,444454.5.txt,data_organism_reactions/Equal_Stoichiometric_matrices/444454.5.npy
Acidithiobacillus ferrooxidans ATCC 23270,Acidithiobacillus,ferrooxidans,Acidithiobacillus ferrooxidans,mine;waste;spring;ocean,4,243159.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/243159.4.npy
Acidithiobacillus ferrooxidans ATCC 23270,Acidithiobacillus,ferrooxidans,Acidithiobacillus ferrooxidans,mine;waste;spring;ocean,4,243159.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/243159.3.npy
Bifidobacterium longum DJO10A,Bifidobacterium,longum,Bifidobacterium longum,feces;milk;faeces,3,205913.6.txt,data_organism_reactions/Equal_Stoichiometric_matrices/205913.6.npy
Bifidobacterium longum DJO10A,Bifidobacterium,longum,Bifidobacterium longum,feces;milk;faeces,3,205913.1.txt,data_organism_reactions/Equal_Stoichiometric_matrices/205913.1.npy
Ethanoligenens harbinense YUAN-3,Ethanoligenens,harbinense,Ethanoligenens harbinense,sludge,1,663278.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/663278.4.npy
Ethanoligenens harbinense YUAN-3,Ethanoligenens,harbinense,Ethanoligenens harbinense,sludge,1,663278.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/663278.3.npy
Burkholderia multivorans CGD2M,Burkholderia,multivorans,Burkholderia multivorans,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25,513053.3.txt,data_organism_reactions/Equal_Stoichiometric_matrices/513053.3.npy
"Enterococcus faecium 1,231,501",Enterococcus,faecium,Enterococcus faecium,cheese;gut;feces;water;sausage;meat;milk;yogurt;blood;biofilm;sea;air;river;sludge;fruit;soil;marsh;chicken;bacon;sediment;silage,21,565658.4.txt,data_organism_reactions/Equal_Stoichiometric_matrices/565658.4.npy
